datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/422707	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					422707	immature run. [SUBJECT Virginia Rail] ISCI:TB1_CLO036_013		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/422707								2001-07				2001	7		Jul 2001							;United States;Montana;;;;;	North America				United States	US	Montana			Little Therriault Lake	United States; Montana; ; Little Therriault Lake																48.941777	-114.889822	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdsnonpass		2015-05-19	en		Royal Ontario Museum	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen					25.11.3.16			Varley, J A			[male]	adult					skin	in collection	2691										1889-09				1889	9		18890900							North America; Canada; Ontario; Toronto	North America				Canada		Ontario	Toronto		Kew Beach	Kew Beach											434000N;0791900W					43.66604	-79.29983	NAD27	0.4572						Bradley G. Millen (ROM)	2004-06-22	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices	Energy, Mines and Resources Canada, Series A751, Toronto, 30M11, 1:50,000, Edition 7, 1985	verification required																																				Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae Rallinae; Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae Rallinae	Rallus		limicola	limicola								
http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts		2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen					5770					1					native	present													1991-10				1991	10									North America;United States;California;Santa Barbara County;;;;	North America				United States	US	California	Santa Barbara		Goleta	North America; United States; California; Santa Barbara County; ; ; ;																34.4358333	-119.8266667	not recorded (forced WGS84)											requires verification																																				Rallus limicola							Animalia:Chordata:Aves:Gruiformes:Rallidae:Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts		2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen					6947					1					native	present													1997-12				1997	12									North America;United States;California;Ventura County;;;;	North America				United States	US	California	Ventura		Fillmore; Fish Hatchery	North America; United States; California; Ventura County; ; ; ;																34.3925	-118.8847222	not recorded (forced WGS84)											requires verification																																				Rallus limicola							Animalia:Chordata:Aves:Gruiformes:Rallidae:Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_birds		2015-04-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/birds?id=220577	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34962		UMMZ	Birds			PreservedSpecimen			"{""weight"":""58g"" }"		220577			Zinn, Ann				juvenile			native	present	Skin, Y												1974-07				1974	7									North America | U.S.A. | Michigan | Livingston |  |  |  |	North America				United States	US	Michigan	Livingston		Green Oak Twp	North America | U.S.A. | Michigan | Livingston																42.6166667	-83.9166667	not recorded (forced WGS84)											requires verification																																				Rallus limicola limicola							|  |  | Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2009-08-27T23:10:02.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 111246)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 111246			Manomet Bird Observatory		1	female						skeleton ()												1982-06/1982-09				1982	6				567					North America; USA; Connecticut; New London County; Old Mystic	North America				USA		Connecticut	New London County	Old Mystic																		41.3914	-71.9622																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2010-05-23T16:58:56.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 124095)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 124095			M. G. Bull		1							10% form.->70% alc. ()												1976-10				1976	10									North America; USA; Connecticut; New Haven County; Milford	North America				USA		Connecticut	New Haven County	Milford																		41.2222	-73.0569																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2014-04-23T10:59:09.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 143695)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 143695			A. J. Fry		1	male	adult					skin, round ()												1988-05				1988	5									North America; USA; Connecticut; Middlesex County; Durham Meadows	North America				USA		Connecticut	Middlesex County	Durham Meadows																		41.4819	-72.6900																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.calacademy.org:8080/ipt/resource.do?r=orn		2010-02-12T19:02:02Z	en									CAS	ORN			PreservedSpecimen			Fat=emaciated; Weight=40.0g		83718	FOUND WOUNDED; LIVED 2 DAYS AFTERWARD.	JDW2963	J. D. Webster			F	U-Ad.					Skin Study																1985	5		May 1985							North America; USA; Indiana; Fayette Co.	North America				USA		Indiana	Fayette Co.		Connersville													39.6518303°	-85.1358032°			39.65183	-85.13580	WGS84																																															Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819					
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/421598	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					421598	immature bathe. [SUBJECT Virginia Rail] ISCI:TB1_CLO036_003		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/421598								2001-07				2001	7		Jul 2001							;United States;Montana;;;;;	North America				United States	US	Montana			Little Therriault Lake	United States; Montana; ; Little Therriault Lake																48.941777	-114.889822	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/421599	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					421599	[SUBJECT Virginia Rail] ISCI:TB1_CLO036_004		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/421599								2001-07				2001	7		Jul 2001							;United States;Montana;;;;;	North America				United States	US	Montana			Little Therriault Lake	United States; Montana; ; Little Therriault Lake																48.941777	-114.889822	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/422700	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					422700	immature forage. [SUBJECT Virginia Rail] ISCI:TB1_CLO036_006		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/422700								2001-07				2001	7		Jul 2001							;United States;Montana;;;;;	North America				United States	US	Montana			Little Therriault Lake	United States; Montana; ; Little Therriault Lake																48.941777	-114.889822	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/422703	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					422703	forage. [SUBJECT Virginia Rail] ISCI:TB1_CLO036_009		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/422703								2001-07				2001	7		Jul 2001							;United States;Montana;;;;;	North America				United States	US	Montana			Little Therriault Lake	United States; Montana; ; Little Therriault Lake																48.941777	-114.889822	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/422705	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					422705	forage in water. [SUBJECT Virginia Rail] ISCI:TB1_CLO036_011		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/422705								2001-07				2001	7		Jul 2001							;United States;Montana;;;;;	North America				United States	US	Montana			Little Therriault Lake	United States; Montana; ; Little Therriault Lake																48.941777	-114.889822	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/422706	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					422706	flee. [SUBJECT Virginia Rail] ISCI:TB1_CLO036_012		Timothy Barksdale		1					native	present					http://macaulaylibrary.org/video/422706								2001-07				2001	7		Jul 2001							;United States;Montana;;;;;	North America				United States	US	Montana			Little Therriault Lake	United States; Montana; ; Little Therriault Lake																48.941777	-114.889822	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/video/435299	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					435299	ISCI:GG1_MDV001_030		Greg Griffith		1					native	present					http://macaulaylibrary.org/video/435299								1995-06				1995	6		0 Jun 1995																		; ; ;																39.8	-101.8	not recorded (forced WGS84)											requires verification																																				Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species			Virginia Rail	ICZN			
http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdsnonpass		2015-05-19	en		Royal Ontario Museum	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Fat: no; Meas: L: 218; WS: 330 mm; Skull Oss: SNCO; Diet: stom: empty		104938		GBM B-227, C-259	Murphy, G B			female	juvenile	ov: 1x3 mm		trapped		skin; skeleton	in collection	2611										1968-08				1968	8		19680800							North America; Canada; Ontario; Durham RM	North America				Canada		Ontario	Durham RM		Squires Beach, Corner Marsh, NE corner Pond 2, at mouth of Duffins Creek	Squires Beach, Corner Marsh, NE corner Pond 2, at mouth of Duffins Creek											434900N;0790300W					43.82399	-79.03678	NAD83	0.9656064						Bradley G. Millen (ROM)	2004-05-31	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices	Energy, Mines and Resources Canada, Series A751, Markham, 30M14, 1:50,000, Edition 9, 1994	verification required	The ponds that are noted in this locality do not exist today, they change with varying water levels in Duffins Creek, used Corner Marsh coordinates																																			Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae Rallinae; Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae Rallinae	Rallus		limicola	limicola								
http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdsnonpass		2015-05-19	en		Royal Ontario Museum	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen			Fat: mod; Meas: L: 178; WS: 175 mm; Skull Oss: SNCO; Diet: stom: full		104939		GBM 247; GBM C-253	Murphy, G B			female	juvenile	ov: 1x2 mm		trapped		skin; skeleton	in collection	2612										1968-09				1968	9		19680900							North America; Canada; Ontario; Durham RM	North America				Canada		Ontario	Durham RM		Squires Beach, Corner Marsh, NE corner Pond 2, at mouth of Duffins Creek	Squires Beach, Corner Marsh, NE corner Pond 2, at mouth of Duffins Creek											434900N;0790300W					43.82399	-79.03678	NAD83	0.9656064						Bradley G. Millen (ROM)	2004-05-31	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices	Energy, Mines and Resources Canada, Series A751, Markham, 30M14, 1:50,000, Edition 9, 1994	verification required	The ponds that are noted in this locality do not exist today, they change with varying water levels in Duffins Creek, used Corner Marsh coordinates																																			Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae Rallinae; Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae Rallinae	Rallus		limicola	limicola								
http://gbif.rom.on.ca:8180/ipt/resource.do?r=birdsnonpass		2015-05-19	en		Royal Ontario Museum	not-for-profit use only				urn:lsid:biocol.org:col:34954		ROM	Birds	Ornithology		PreservedSpecimen					25.11.3.15			Varley, J A			[female]	adult					skin	in collection	2692										1889-09				1889	9		18890900							North America; Canada; Ontario; Toronto	North America				Canada		Ontario	Toronto		Kew Beach	Kew Beach											434000N;0791900W					43.66604	-79.29983	NAD27	0.4572						Bradley G. Millen (ROM)	2004-06-22	MaNIS/HerpNet/ORNIS Georeferencing Guidelines, GBIF Best Practices	Energy, Mines and Resources Canada, Series A751, Toronto, 30M11, 1:50,000, Edition 7, 1985	verification required																																				Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae Rallinae; Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae Rallinae	Rallus		limicola	limicola								
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2009-06-16T18:01:27.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 006168)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 006168			D. H. Selchow		1	male						skin, round ()												1951-12				1951	12									North America; USA; New York; Suffolk County; Crab Meadow	North America				USA		New York	Suffolk County	Crab Meadow	Crab Meadow Beach																	40.9250	-73.3325																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2015-03-21T23:37:12.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 144587)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 144587			D. Varza		1		adult					skin, round ()												1982-11				1982	11									North America; USA; Connecticut; Fairfield County; Fairfield	North America				USA		Connecticut	Fairfield County	Fairfield																		41.1411	-73.2642																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.calacademy.org:8080/ipt/resource.do?r=orn		2010-02-12T19:02:02Z	en									CAS	ORN			PreservedSpecimen					85550	NO WT		R. Hartwell			M	Imm					Skeleton Complete																1988			1988							North America; USA; California; El Dorado Co.	North America				USA		California	El Dorado Co.		Pollock Pines; Pony Express Trail			1798.3258										38.7603748°	-120.5818176°			38.76037	-120.58181	WGS84																																															Rallus limicola limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola			Vieillot, 1819					
http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts		2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	AV			PreservedSpecimen					6946					1					native	present													1997				1997										North America;United States;California;Ventura County;;;;	North America				United States	US	California	Ventura		Fillmore; Fish Hatchery	North America; United States; California; Ventura County; ; ; ;																34.3925	-118.8847222	not recorded (forced WGS84)											requires verification																																				Rallus limicola							Animalia:Chordata:Aves:Gruiformes:Rallidae:Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=sbmnh_verts		2014-10-10	en						urn:lsid:biocol.org:col:34834			SBMNH	OS			PreservedSpecimen					3625					1					native	present													1984				1984										North America;United States;California;Santa Barbara County;;;;	North America				United States	US	California	Santa Barbara		Goleta; Lake Los Carneros	North America; United States; California; Santa Barbara County; ; ; ;																34.4416667	-119.8483333	not recorded (forced WGS84)											requires verification																																				Rallus limicola							Animalia:Chordata:Aves:Gruiformes:Rallidae:Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2010-05-23T16:58:36.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 116785)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 116785			H. L. Ferguson		1							10% form.->70% alc. ()												1962				1962										North America; USA; New York; Suffolk County; Fishers Island	North America				USA		New York	Suffolk County	Fishers Island																		41.0000	-71.9167																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2015-04-20T11:15:33.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 147586)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 147586			H. M. Bishop		1							egg (1 intact)												1870/1879				1870										North America; USA; Connecticut; New Haven County; Guilford	North America				USA		Connecticut	New Haven County	Guilford																		41.2889	-72.6822																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_birds		2015-04-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/birds?id=157690	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34962		UMMZ	Birds			PreservedSpecimen			"{""gonads"":""testes: drawing (L 3x6, R 4x7)"" }"		157690			Collins, Charles T			male				native	present	Skel, Y												1962				1962										North America | Canada | Nova Scotia |  |  |  |  |	North America				Canada	CA	Nova Scotia			Off coast, on board ship	North America | Canada | Nova Scotia																44	-61	not recorded (forced WGS84)											requires verification																																				Rallus limicola							|  |  | Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ummz_birds		2015-04-07	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ummz/birds?id=21149	urn:lsid:biocol.org:col:34917	urn:lsid:biocol.org:col:34962		UMMZ	Birds			PreservedSpecimen					21149			Coleman, J T			unknown				native	present	Skin, N												1868				1868										North America | Canada |  |  |  |  |  |	North America				Canada	CA				no specific locality	North America | Canada																66	-95	not recorded (forced WGS84)											requires verification																																				Rallus limicola							|  |  | Gruiformes | Rallidae | Rallus	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2015-04-20T23:25:39.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 147581)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 147581			L. B. Bishop		1							egg (2 intact)												1890/1899				1890										North America; USA; Connecticut; New Haven County; Quinnipiac Marsh	North America				USA		Connecticut	New Haven County	Quinnipiac Marsh	see notes																	41.347	-72.885																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://ipt.peabody.yale.edu/ipt/resource.do?r=ipt_vz_orn		2015-04-20T23:25:39.000Z	eng		Yale Peabody Museum of Natural History	Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj	Rallus limicola limicola (YPM ORN 147582)					YPM	VZ		YPM	PreservedSpecimen					YPM ORN 147582			L. B. Bishop		1							egg (3 intact single eggs)												1890/1899				1890										North America; USA; Connecticut; New Haven County; Guilford	North America				USA		Connecticut	New Haven County	Guilford																		41.2889	-72.6822																																																Rallus limicola limicola							Animalia; Chordata; Vertebrata; Amniota; Aves; Neornithes; Neognathae; Gruiformes; Rallidae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	Subspecies		Vieillot, 1819		ICZN			
http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_orn												ANSP	ORN			Occurrence					188086						undetermined																																	North America				USA		New Jersey	Cape May		Cape May Point																	38.93333333	-74.91666667																																																Rallus limicola limicola										None			Rallus		limicola	limicola								
http://ipt.vertnet.org:8080/iptstrays/resource.do?r=blb_all		2015-02-09T15:44:01Z	en			http://vertnet.org/resources/norms.html		http://blb.osu.edu/database/recording.html?id=BLB1071				Borror Laboratory of Bioacoustics, Ohio State University, Columbus, OH (BLB)	Recordings			HumanObservation					BLB1071			Borror, D. J. (Donald J.)		1	male	adult													Gallinula chloropus; Cistothorus palustris		none specified									22 May 1954			"Seen: not seen; Distance: 24m; 5/94 - sex changed from unknown to male based on call type. Female call type is ""ticker"" and is on 22280.;"									United States		Ohio	Ottawa		Winous Point, Port Clinton, Ottawa, Ohio, USA																	41.5333	-82.9333											unspecified		Locality: BLB																					1954							urn:lsid:biosci.ohio-state.edu:osuc_names:250818							Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola									
http://ipt.vertnet.org:8080/iptstrays/resource.do?r=blb_all		2015-02-09T15:44:03Z	en			http://vertnet.org/resources/norms.html		http://blb.osu.edu/database/recording.html?id=BLB13369				Borror Laboratory of Bioacoustics, Ohio State University, Columbus, OH (BLB)	Recordings			HumanObservation					BLB13369			McKay, W. (Wally)		1	undetermined	adult													Agelaius phoeniceus; Melospiza melodia; Pseudacris triseriata triseriata		none specified									19 April 1975			Seen: seen; Distance: 5m;									United States		Ohio	Franklin		West section; about 1 mi north of Georgesville, at pond, Darby Creek Metropolitan Park, Georgesville, Franklin, Ohio, USA																	39.9	-83.2167											unspecified		Locality: BLB																					1975							urn:lsid:biosci.ohio-state.edu:osuc_names:250818							Rallus limicola								Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola									
http://ipt.vertnet.org:8080/iptstrays/resource.do?r=blb_all		2015-02-09T15:44:06Z	en			http://vertnet.org/resources/norms.html		http://blb.osu.edu/database/recording.html?id=BLB22272				Borror Laboratory of Bioacoustics, Ohio State University, Columbus, OH (BLB)	Recordings			HumanObservation					BLB22272			Reynard, G. B. (George B.)		1	undetermined	unknown													Rallus limicola; Laterallus jamaicensis		none specified									26 April 1969			Seen: unknown if seen;									United States		Maryland			Elliot Highland, Maryland, USA																	39.0004	-76.75											GeoNames (Auto-Correction)		Locality: BLB																					1969							urn:lsid:biosci.ohio-state.edu:osuc_names:309934							Coturnicops noveboracensis								Animalia	Chordata	Aves	Gruiformes	Rallidae	Coturnicops		noveboracensis									
