datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/64209	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					64209	"NOTES: 1 whinny (Recorded with wrong side of the tape next to head - accidentally mis-threaded in dark) night  [Agreed, there is a single ""whinny"" included here.  Quality added (2-3 - much hiss but the call is easily identifiable) - CAM - 12 April 2005]"		William W. H. Gunn		1					native	present					http://macaulaylibrary.org/audio/64209								1959-05-28		148	148	1959	5	28	28 May 1959							;Canada;Manitoba;;;;;	North America				Canada	CA	Manitoba			Delta; Delta Marsh, N. Of Road Betw Station And Bell's Lodge	Canada; Manitoba; ; Delta; Delta Marsh, N. Of Road Betw Station And Bell's Lodge																																																																	Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/64211	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					64211	"NOTES: ""sora"" call at varying intensity Also: Another sora, frog chorus, Leconte's sp.   voice and bangs (trying to make it whinny)  [Two-hundred and sixty-five examples of the plaintive ""ker-wee"" call described in BNA. Quality added (2-1 - the BEST series is probably at 1:39-2:06) - CAM - 12 April 2005]"		William W. H. Gunn		1					native	present					http://macaulaylibrary.org/audio/64211								1959-06-04		155	155	1959	6	4	4 Jun 1959							;Canada;Manitoba;;;;;	North America				Canada	CA	Manitoba			Delta; Portage Road Near Radio Beacon	Canada; Manitoba; ; Delta; Portage Road Near Radio Beacon																																																																	Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/64212	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					64212	"NOTES: ""sora calls, 2 whinnies swamp-tree frogs, killdeer, 2 hand-claps  [Twenty-two examples of the plaintive ""ker-wee"" call and two of the ""whinny"" described in BNA, the latter apparently given by two different birds.  Although these calls sound a bit odd, the background sounds okay, so the speed does appear to be correct.  Quality added (2) - CAM - 12 April 2005]"		William W. H. Gunn		1					native	present					http://macaulaylibrary.org/audio/64212								1959-06-22		173	173	1959	6	22	22 Jun 1959							;Canada;Manitoba;;;;;	North America				Canada	CA	Manitoba			Delta; Portage Creek At Bridge	Canada; Manitoba; ; Delta; Portage Creek At Bridge																																																																	Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/64213	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					64213	"NOTES: ""so-ra"" call: x x x x x x x x x x x x x x x x  x x x x x x x x / x x x x x x x x x x x x x x x x x x x  x x x x x x x x x x x x x x x x x x x x x x x x x x x/  x x x x x x x x x x x / xxxxxxxxx/  splashes, but no whinny. Notice low-frequency component of first part of call    [Eighty-five examples of the plaintive ""ker-wee"" call described in BNA.  Quality added (2-1, 1-2 - slightly better after 1:34) - CAM - 12 April 2005]"		William W. H. Gunn		1					native	present					http://macaulaylibrary.org/audio/64213								1960-06-12		163	163	1960	6	12	12 Jun 1960							;Canada;Manitoba;;;;;	North America				Canada	CA	Manitoba			Minnedosa; 2mi E. Of Hy.10   4mi S. Of Hy.4	Canada; Manitoba; ; Minnedosa; 2mi E. Of Hy.10   4mi S. Of Hy.4																																																																	Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/64214	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					64214	"NOTES: 'sora' call and then whinnies from 2 or 3 birds, including 1 CU Also :hammering, redwings, distant traffic Q 2  [This recording begins with two examples of the plaintive ""ker-wee"" call described in BNA.  These calls are followed by six or seven ""whinnies,"" apparently given by at least three different birds.  Quality added (2, 3-2 - really the only good call is the whinny at 0:24-0:30) - CAM - 12 April 2005]"		William W. H. Gunn		1					native	present					http://macaulaylibrary.org/audio/64214								1979-05-24		144	144	1979	5	24	24 May 1979							;Canada;Alberta;;;;;	North America				Canada	CA	Alberta			Small Marsh On Golf Course Rd.	Canada; Alberta; ; Small Marsh On Golf Course Rd.																																																																	Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/64216	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					64216	"NOTES: short, sharp calls  Also: blackbirds, trail bikes (filter).  Q 2    [One-hundred and two examples from the sharp ""keep"" call of Kaufmann (1983. Displays and vocalizations of the Sora and the Virginia Rail. Wilson Bull. 95: 42-59), which is presumably comparable to the abbreviated ""kee"" or ""weep"" call of BNA.  Note, however, that, contrary to the discussion in BNA, the sharp ""keep"" appears NOT to be the ""Spring Peeper"" Call (see Kaufmann); I suspect the calls represented here were given more in an alarm context than in a mating context.  Quality added (2 - a little busy with the blackbirds calling throughout) - CAM - 12 April 2005]"		William W. H. Gunn		1					native	present					http://macaulaylibrary.org/audio/64216								1978-08-25		237	237	1978	8	25	25 Aug 1978							;Canada;Alberta;;;;;	North America				Canada	CA	Alberta			Small Slough North Of Rolling Hills Sub Div'n	Canada; Alberta; ; Small Slough North Of Rolling Hills Sub Div'n																																																																	Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=cuml_sound_film		2014-10-16	en					http://macaulaylibrary.org/audio/64217	urn:lsid:biocol.org:col:34939			CUML	Sound/Film			MachineObservation					64217	"NOTES: Flight display - part of one flight. Proabably same bird as in cuts 12, 13. Borad-spectrum sound 400Hz - 4Khz. Also: red-winged blackbirds, teal, sora, cranes?? Q 2,1-2  [""Winnowing"", apparently by at least two birds.  Quality added (2) - CAM - 14 December 2004]"		William W. H. Gunn		1					native	present					http://macaulaylibrary.org/audio/64217								1979-05-27		147	147	1979	5	27	27 May 1979							;Canada;Alberta;;;;;	North America				Canada	CA	Alberta			Small Marsh On Golf Course Rd.	Canada; Alberta; ; Small Marsh On Golf Course Rd.																																																																	Gallinago delicata								Animalia	Chordata	Aves	Charadriiformes	Scolopacidae	Gallinago		delicata		species			Wilson's Snipe	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg		2013-09-26 15:43:17.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:1170		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=8		1170	"Sora Rail;  nest among cattails in swamp.  Made of dead rushes & lined with same & very slightly cupped.  Nest 4 "" above water which was 12"" deep.  The cattails around the nest were broken down & formed a kind of roof over nest which was held in place by cattail stalks  Incubation: not begun  egg meausrements:  1.24 x .87,  1.20 x .87, 1.22 x .87, 1.23 x .85,  12.0 x .86,  1.22 x .85 in.  Bradbury got set from Rockwell Aug. 1914; Rockwell  R B Denver CO"	1	Collector(s): Robert B. Rockwell		1					wild caught		egg		collector number=1	<i>Porzana carolina</i> (accepted ID) identified by unknown on 1898-05-28; method: legacy									1898-05-28			148	1898	05	28	28 May 1898							North America, United States, Colorado, Adams County	North America				United States		Colorado	Adams County		Curtiss Lake, Barr	Curtiss Lake, Barr									Robert B. Rockwell																Robert B. Rockwell	1898-05-28 00:00:00.0			unverified																					unknown	1898-05-28		legacy		A										Porzana carolina							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg		2013-11-13 12:55:00.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:6070		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=11		6070	Sora; Coll: Hersey  L J	1	Collector(s): L. J. Hersey		1					wild caught		egg		collector number=1	<i>Porzana carolina</i> (accepted ID) identified by unknown on 1913-06-23; method: legacy									1913-06-23			174	1913	06	23	6/23/1913							North America, United States, Colorado, Adams County	North America				United States		Colorado	Adams County		Barr	Barr									L. J. Hersey																L. J. Hersey	1913-06-23 00:00:00.0			unverified																					unknown	1913-06-23		legacy		A										Porzana carolina							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=dmns_egg		2013-11-13 12:56:25.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/DMNS:Egg:6451		73		DMNS	Bird eggs/nests			PreservedSpecimen			clutch size=9		6451	Sora;  nest in pond in edge of woods.  Built of dry grasses and tuft of marsh grass,  latter bent over concealing nest  CMNH # 6451; Coll: Hollister  W D  of Deland WI	383	Collector(s): W. D. Hollister		1					wild caught		egg		collector number=383	<i>Porzana carolina</i> (accepted ID) identified by unknown on 1925-05-28; method: legacy									1925-05-28			148	1925	05	28	5/28/1925							North America, United States, Wisconsin, Walworth County	North America				United States		Wisconsin	Walworth County		Delavan,  Hollister Farms	Delavan,  Hollister Farms									W. D. Hollister																W. D. Hollister	1925-05-28 00:00:00.0			unverified																					unknown	1925-05-28		legacy		A										Porzana carolina							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina						ICZN			
http://ipt.vertnet.org:8080/iptstrays/resource.do?r=flmnh_birds		2015-04-11	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/flmnh/audio?id=13039	urn:lsid:biocol.org:col:34858			FLMNH	Audio			MachineObservation					13039	Probable Identification		Andres M. Sada		1	unknown	possible adult(s)			native	present			1171_9										1988-10-07	10:00:00 AM	281	281	1988	10	7	10/7/1988							North America | Mexico | Nuevo Leon |   |  |  |  |	North America				Mexico	MX	Nuevo León			; Rancho PeñitasN Of Cadereyta	North America | Mexico | Nuevo Leon |   |  ; Rancho PeñitasN Of Cadereyta																																																																	Porzana carolina							Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=1435	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					1435			J. Lorenzana							native	present	skin												1958-10-27		300	300	1958	10	27								| USA | California | Humboldt |  |  |  |	North America				United States	US	California	Humboldt		Eureka	USA | California | Humboldt																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=2483	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					2483			B. R. Bales							native	present	skin												1908-04-02		93	93	1908	4	2								| USA | Ohio | Pickaway |  |  |  |	North America				United States	US	Ohio	Pickaway		Circleville	USA | Ohio | Pickaway																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=4586	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					4586			C. L. Foster							native	present	skin												1979-05-15		135	135	1979	5	15								| USA | Oregon | Harney |  |  |  |	North America				United States	US	Oregon	Harney		Malheur National Wildlife Refuge	USA | Oregon | Harney																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=4589	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					4589			D. Sisson							native	present	skin												1978-04-27		117	117	1978	4	27								| USA | California | Humboldt |  |  |  |	North America				United States	US	California	Humboldt		Union Street, Eureka	USA | California | Humboldt																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=4618	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					4618										native	present	skin												1979-08-02		214	214	1979	8	2								| USA | Oregon | Harney |  |  |  |	North America				United States	US	Oregon	Harney		near 5 mi. Road, Unit 11, northern refuge, Malheur National Wildlife Refuge	USA | Oregon | Harney																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=5373	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					5373			H. E. Wilder							native	present	skin												1927-07-15		196	196	1927	7	15								| USA | California | Humboldt |  |  |  |	North America				United States	US	California	Humboldt		Carlotta	USA | California | Humboldt																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=5517	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					5517			D. Severson							native	present	skin												1984-08-13		226	226	1984	8	13								| USA | California | Tulare |  |  |  |	North America				United States	US	California	Tulare		Creighton Ranch Preserve, Tulare City	USA | California | Tulare																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=5518	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					5518			S. Sweet							native	present	skin												1983-01-14		14	14	1983	1	14								| USA | California | Humboldt |  |  |  |	North America				United States	US	California	Humboldt		Lanphere Road, Arcata	USA | California | Humboldt																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=6206	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					6206			S. Fisher							native	present	skin												1986-09-30		273	273	1986	9	30								| USA | California | Humboldt |  |  |  |	North America				United States	US	California	Humboldt		Arcata	USA | California | Humboldt																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=6207	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					6207			C. Beane							native	present	skin												1984-12-31		366	366	1984	12	31								| USA | California | Glenn |  |  |  |	North America				United States	US	California	Glenn		Sacramento National Wildlife Refuge	USA | California | Glenn																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=6208	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					6208			R. S. Fox							native	present	skin												1986-10-01		274	274	1986	10	1								| USA | California | Humboldt |  |  |  |	North America				United States	US	California	Humboldt		Arcata	USA | California | Humboldt																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_birds		2015-03-30	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifebirds?id=9422	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeBirds			PreservedSpecimen					9422			Justin Brice							native	present	skin												2012-01-01		1	1	2012	1	1								| USA | California | Butte |  |  |  |	North America				United States	US	California	Butte		Gray Lodge Wildlife Management Area	USA | California | Butte																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=hsu_wildlife_eggs_nests		2015-03-27	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/hsu/wildlifeeggsnest?id=1581	http://grbio.org/cool/jaci-3nzp			HSU	WildlifeEggsNest			PreservedSpecimen					1581			Edw. G. Mummery							native	present	eggs												1908-05-28		149	149	1908	5	28								| USA | Michigan | Oakland |  |  |  |	North America				United States	US	Michigan	Oakland			USA | Michigan | Oakland																																																																	Porzana carolina							Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds		2015-02-13	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/mmnh/bird?id=45852	http://grbio.org/cool/2060-6rgs			MMNH	Bird			PreservedSpecimen					45852	SHOT: 0950hrs  VOC: provoked rattle only  HAB: wet ditch; salix, alder, knee high grass; small area, lone trichas?  RWB & sora present		Klicka, John			male	adult			native	present	skeleton | skin | stomach | tissues - 1												1993-07-11		192	192	1993	7	11								Undefined | Canada | British Columbia |  |  |  |  |	North America				Canada	CA	British Columbia			Fort Nelson Area, 16km out of town on Pipeline Road	Undefined | Canada | British Columbia | Fort Nelson Area, 16km out of town on Pipeline Road																																																																	Geothlypis trichas							|  |  | Passeriformes | Parulidae | Geothlypis	Animalia	Chordata	Aves	Passeriformes	Parulidae	Geothlypis		trichas		species				ICZN			
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					22705.0			Richard Gunn			F		Ovary: 9 x 4 mm				Skin ,tissue												2007-09-15				2007	9	15	15 September 2007								North America				United States		Oklahoma	Tillman		Hackberry Flat Wildlife Management Area																																																																		Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					22890.0			Richard Gunn			M		Testes: L 4 x 2 mm, R 3 x 2 mm				Skin ,tissue												2011-09-02				2011	9	2	2 September 2011								North America				United States		Oklahoma	Cleveland		Norman, S Jenkins Ave and Highway 9																																																																		Porzana carolina								Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					23278.0			Richard Gunn					Testes: L 4.5 x 2 mm (darker), R 5 x 2 mm				Skin ,tissue												2013-10-01				2013	10	1	1 October 2013								Gruiformes				United States		Oklahoma	Cleveland		Norman, S Jenkins Ave., John Potts Farm																																																																		Porzana carolina								Animalia	Chordata	Gruiformes	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://iptsnomnh.cloudapp.net:8080/ipt/resource.do?r=birds			English		Sam Noble Oklahoma Museum of Natural History							OMNH	Birds	Birds Specimen		Preserved Specimen					23325.0			Richard Gunn					Gonads not found (shot)				Skin ,tissue												2013-10-01				2013	10	1	1 October 2013								Gruiformes				United States		Oklahoma	Cleveland		Norman, South Jenkins Ave., John Pott's Farm																																																																		Porzana carolina								Animalia	Chordata	Gruiformes	Gruiformes	Rallidae	Porzana		carolina					Sora				
http://ipt.vertnet.org:8080/iptstrays/resource.do?r=qm_all		2015-01-06	en					http://portal.vertnet.org/o/qm/birds?id=o3629				QM	Birds			PreservedSpecimen					O3629					6					native	present													1910-05-30		150	150	1910	5	30								| USA | Maryland |  |  |  |  |	North America				United States	US	Maryland			-	USA | Maryland | -																																																																	Porzana carolina							Animalia | Chordata |  |  | RALLIDAE | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora Rail	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=uam_bird		2014-01-17 11:33:59.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/UAM:Bird:19018	urn:lsid:biocol.org:col:34847			UAM	Bird specimens			PreservedSpecimen	mask collector; mask preparator; mask original field number; mask unformatted measurements; mask specimen remarks		sex=male ; age=AHY ; weight=440 g; body condition=TE:3x2cm;		19018	Masked		Collector(s): Anonymous; Preparator(s): Anonymous			male				wild caught		skin; tissue (frozen)		Anonymous										2001-10-29			302	2001	10	29	29 Oct 2001		Anonymous					South America, Bolivia	South America				Bolivia					Dpto. La Paz, SW Laguna Sora Kkota	Dpto. La Paz, SW Laguna Sora Kkota									unknown		/			decimal degrees				World Geodetic System 1984	100000						unknown	1900-04-01 00:00:00.0	not recorded	unknown	unverified																					unknown	1900-04-01		field		A										Anas flavirostris							Animalia Chordata Aves Anseriformes Anatidae Anatinae Anatini	Animalia	Chordata	Aves	Anseriformes	Anatidae	Anas		flavirostris						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds		2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b003871				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen					B003871			I. McTaggart-Cowan		1	female				native	present	skin	in collection											1949-07-21		202	202	1949	7	21								North America | Canada | BC | Cariboo |  |  |  |	North America				Canada	CA	British Columbia	Cariboo		Watson Lake	North America | Canada | BC | Cariboo																																																																	Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds		2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b014228				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen			"{ ""massInGrams""=""83"", ""lengthInMillimeters""=""228"", ""tarsusInMillimeters""=""31"", ""exposedCulmenInMillimeters""=""18"" }"		B014228			R.J. Cannings		1	male				native	present	skin	in collection											1981-09-02		245	245	1981	9	2								North America | Canada | BC | Omineca-Peace |  |  |  |	North America				Canada	CA	British Columbia			Gauthier Lake	North America | Canada | BC | Omineca-Peace																																																																	Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=ubc_bbm_ctc_birds		2015-04-06	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/ubcbbm/ctc?id=b015166				UBCBBM	CTC	Cowan Tetrapod Collection - Avian		PreservedSpecimen			"{ ""massInGrams""=""62"", ""lengthInMillimeters""=""213"" }"		B015166	cat-kill? found on lawn		Herb Mathews		1	female	adult			native	present	skin; wing	in collection											1993-05-20		140	140	1993	5	20								North America | Canada | BC | Okanagan |  |  |  |	North America				Canada	CA	British Columbia			Vaseux Lake; south end	North America | Canada | BC | Okanagan	290																																																																Porzana carolina							Animalia | Chordata | Aves | Gruiformes | Rallidae | Porzana	Animalia	Chordata	Aves	Gruiformes	Rallidae	Porzana		carolina		species			Sora	ICZN			
